date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-10-14,Bahrain,Iraq,0.0,0.0,Friendly,Riffa,Bahrain,False,1382.5768860532269,1345.3815776478684,5.0,2.0,10.0,9.0
2014-10-14,Myanmar,Timor-Leste,0.0,0.0,AFF Championship qualification,Vientiane,Laos,True,1248.283321514437,1058.6541409467654,16.0,16.0,16.0,28.0
2014-10-14,China,Paraguay,2.0,1.0,Friendly,Changsha,China,False,1376.096326648135,1434.0234733994935,13.0,9.0,15.0,17.0
2014-10-14,Germany,Republic of Ireland,1.0,1.0,UEFA Euro qualification,Gelsenkirchen,Germany,False,1601.1708519443746,1439.9389389313521,22.0,11.0,18.0,11.0
2014-10-14,Faroe Islands,Hungary,0.0,1.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,1178.9147042029658,1388.164473209752,9.0,21.0,17.0,19.0
2014-10-14,Gibraltar,Georgia,0.0,3.0,UEFA Euro qualification,Faro,Portugal,True,1295.4739968186382,1307.3149401767364,15.0,27.0,6.0,10.0
2014-10-14,Denmark,Portugal,0.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1422.717159441379,1486.995237126323,18.0,10.0,19.0,14.0
2014-10-14,Japan,Brazil,0.0,4.0,Friendly,Kallang,Singapore,True,1444.1144883947459,1645.9082281300946,17.0,16.0,15.0,14.0
2014-10-14,Finland,Romania,0.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,1418.5490540311644,1459.4561943186702,12.0,10.0,12.0,9.0
2014-10-14,Hong Kong,Argentina,0.0,7.0,Friendly,So Kon Po,Hong Kong,False,1257.6386599557748,1613.3964403967973,5.0,18.0,14.0,8.0
2014-10-14,Saudi Arabia,Lebanon,1.0,1.0,Friendly,Jeddah,Saudi Arabia,False,1291.4280385513082,1334.8717817569345,9.0,15.0,11.0,17.0
2014-10-14,South Korea,Costa Rica,1.0,3.0,Friendly,Seoul,South Korea,False,1436.4145038391516,1487.437878029775,10.0,15.0,16.0,11.0
2014-10-14,Greece,Northern Ireland,0.0,2.0,UEFA Euro qualification,Piraeus,Greece,False,1452.876776161941,1309.0401742071833,6.0,10.0,10.0,13.0
2014-10-14,Macau,Singapore,2.0,2.0,Friendly,Taipa,Macau,False,1011.0173053643394,1236.9144355284147,4.0,22.0,9.0,15.0
2014-10-14,Poland,Scotland,2.0,2.0,UEFA Euro qualification,Warsaw,Poland,False,1472.274328853979,1474.342495906754,15.0,6.0,12.0,10.0
2014-10-14,Qatar,Australia,1.0,0.0,Friendly,Doha,Qatar,False,1418.6336637134289,1384.7764634561738,19.0,5.0,11.0,19.0
2014-10-14,San Marino,Switzerland,0.0,4.0,UEFA Euro qualification,Serravalle,San Marino,False,1017.3368192148666,1430.015902878412,1.0,52.0,13.0,14.0
2014-10-14,United States,Honduras,1.0,1.0,Friendly,Boca Raton,United States,False,1517.101469197968,1389.1345592389057,12.0,11.0,10.0,23.0
2014-10-14,Serbia,Albania,0.0,3.0,UEFA Euro qualification,Belgrade,Serbia,False,1470.5882338726103,1370.6158495308355,18.0,8.0,9.0,7.0
2014-10-14,Peru,Guatemala,1.0,0.0,Friendly,Lima,Peru,False,1437.5003991494714,1342.297965343007,11.0,21.0,7.0,14.0
2014-10-14,Laos,Brunei,4.0,2.0,AFF Championship qualification,Vientiane,Laos,False,1140.7815069331973,1036.706767014896,12.0,20.0,16.0,28.0
2014-10-14,United Arab Emirates,Uzbekistan,0.0,4.0,Friendly,Dubai,United Arab Emirates,False,1434.6187567574507,1395.444637689373,19.0,6.0,11.0,7.0
2014-10-15,Cape Verde,Mozambique,1.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,1344.5845842880103,1336.587464879292,14.0,12.0,14.0,6.0
2014-10-15,Cameroon,Sierra Leone,2.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1420.7454941961223,1312.2239026314276,13.0,14.0,11.0,12.0
2014-10-15,South Africa,Congo,0.0,0.0,African Cup of Nations qualification,Polokwane,South Africa,False,1425.1791101454269,1323.1469426613012,12.0,9.0,12.0,13.0
2014-10-15,Algeria,Malawi,3.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,1482.2439537628168,1260.4228853803613,19.0,10.0,8.0,12.0
2014-10-15,Ghana,Guinea,3.0,1.0,African Cup of Nations qualification,Accra,Ghana,False,1399.2933710273758,1370.3430357311315,14.0,12.0,18.0,13.0
2014-10-15,Egypt,Botswana,2.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,1419.4231124097723,1325.798254349568,14.0,12.0,8.0,7.0
2014-10-15,Burkina Faso,Gabon,1.0,1.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1325.4302682412697,1309.2004068948343,12.0,12.0,10.0,9.0
2014-10-15,Ivory Coast,DR Congo,3.0,4.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1422.2812597566315,1307.1890467838675,15.0,17.0,7.0,9.0
2014-10-15,Tunisia,Senegal,1.0,0.0,African Cup of Nations qualification,Monastir,Tunisia,False,1457.7508818819767,1440.2695564948815,12.0,7.0,14.0,9.0
2014-10-15,Zambia,Niger,3.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,1316.8104351419338,1283.5056882465828,19.0,14.0,10.0,15.0
2014-10-15,Togo,Uganda,1.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,1318.3426235969357,1312.2635995743117,10.0,15.0,9.0,6.0
2014-10-15,Angola,Lesotho,4.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,1279.9598887385564,1255.3368755168951,11.0,10.0,4.0,7.0
2014-10-15,Nigeria,Sudan,3.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False,1368.821371407299,1295.9624972148113,8.0,13.0,10.0,12.0
2014-10-15,Eswatini,Zimbabwe,0.0,2.0,Friendly,Lobamba,Swaziland,False,1189.354421421697,1277.060939019791,2.0,22.0,13.0,10.0
2014-10-15,Mali,Ethiopia,2.0,3.0,African Cup of Nations qualification,Bamako,Mali,False,1332.7913660472104,1247.9149427291734,11.0,12.0,10.0,16.0
2014-10-16,Brunei,Myanmar,1.0,3.0,AFF Championship qualification,Vientiane,Laos,True,1025.1170300066544,1228.3468479835533,14.0,31.0,11.0,16.0
2014-10-16,Timor-Leste,Cambodia,2.0,3.0,AFF Championship qualification,Vientiane,Laos,True,1078.590614477649,977.902693475643,15.0,22.0,5.0,33.0
2014-10-18,Cambodia,Myanmar,0.0,1.0,AFF Championship qualification,Vientiane,Laos,True,1015.96217337282,1232.7409664821362,8.0,34.0,13.0,17.0
2014-10-18,Laos,Timor-Leste,2.0,0.0,AFF Championship qualification,Vientiane,Laos,False,1152.371243941439,1040.531134580472,16.0,21.0,17.0,19.0
2014-10-20,Cambodia,Brunei,1.0,0.0,AFF Championship qualification,Vientiane,Laos,True,1012.1543689028376,1020.7229115080714,6.0,32.0,13.0,31.0
2014-10-20,Laos,Myanmar,1.0,2.0,AFF Championship qualification,Vientiane,Laos,False,1163.1841515866836,1236.5487709521185,17.0,20.0,14.0,15.0
2014-10-24,Bangladesh,Sri Lanka,1.0,1.0,Friendly,Jessore,Bangladesh,False,1120.3987457701833,1079.4258349443726,12.0,15.0,13.0,33.0
2014-10-25,Zambia,Ivory Coast,1.0,1.0,Friendly,Lusaka,Zambia,False,1337.0753685501836,1382.7802423711696,18.0,14.0,17.0,20.0
2014-10-27,Bangladesh,Sri Lanka,1.0,0.0,Friendly,Rajshahi,Bangladesh,False,1114.609229797736,1085.21535091682,12.0,15.0,12.0,30.0
2014-10-31,North Korea,Kuwait,0.0,1.0,Friendly,Dubai,United Arab Emirates,True,1367.0058129862578,1331.667181373372,21.0,9.0,11.0,16.0
2014-10-31,Philippines,Nepal,3.0,0.0,Friendly,Doha,Qatar,True,1269.1747161896196,1093.962515080171,19.0,8.0,11.0,11.0
2014-11-02,Bahrain,North Korea,2.0,2.0,Friendly,Riffa,Bahrain,False,1377.304377631692,1336.9891842093207,4.0,2.0,15.0,9.0
2014-11-04,Kuwait,Yemen,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,1361.683810150309,1189.538890192691,12.0,13.0,8.0,20.0
2014-11-06,Qatar,North Korea,3.0,1.0,Friendly,Doha,Qatar,False,1438.821991184308,1342.6890450675855,16.0,4.0,12.0,11.0
2014-11-06,Saudi Arabia,Palestine,2.0,0.0,Friendly,Dammam,Saudi Arabia,False,1297.5529388879572,1356.017324721311,8.0,16.0,20.0,9.0
2014-11-06,United Arab Emirates,Lebanon,3.0,2.0,Friendly,Al Hofuf,Saudi Arabia,True,1404.0748048716223,1328.7468814202855,15.0,10.0,11.0,17.0
2014-11-07,Bahrain,Singapore,2.0,0.0,Friendly,Riffa,Bahrain,False,1371.6045167734271,1215.3689862665815,4.0,4.0,11.0,16.0
2014-11-07,Oman,Yemen,2.0,0.0,Friendly,Muscat,Oman,False,1366.206685659976,1208.4830235345667,8.0,11.0,8.0,19.0
2014-11-08,Székely Land,Raetia,3.0,0.0,Friendly,Sepsiszentgyörgy,Romania,False,1300.0,1205.7859013310929,,,10.0,32.0
2014-11-09,Thailand,Philippines,3.0,0.0,Friendly,Nakhon Ratchasima,Thailand,False,1281.225211829201,1275.045131591003,13.0,24.0,22.0,7.0
2014-11-09,Uganda,Ethiopia,3.0,0.0,Friendly,Kampala,Uganda,False,1288.138084532037,1284.242317776286,8.0,5.0,12.0,16.0
2014-11-09,Vietnam,Palestine,1.0,3.0,Friendly,Hanoi,Vietnam,False,1306.8855853368652,1322.9075204995554,17.0,20.0,19.0,11.0
2014-11-11,Cuba,French Guiana,1.0,1.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1313.6232594573407,1254.0814053862155,10.0,18.0,22.0,7.0
2014-11-11,Curaçao,Trinidad and Tobago,2.0,3.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1220.0590430984166,1400.6124023766863,10.0,14.0,18.0,10.0
2014-11-12,Argentina,Croatia,2.0,1.0,Friendly,London,England,True,1614.2149296156742,1482.5970928385184,19.0,8.0,22.0,9.0
2014-11-12,Belgium,Iceland,3.0,1.0,Friendly,Brussels,Belgium,False,1542.6197344530003,1459.8308442935208,18.0,4.0,12.0,9.0
2014-11-12,Haiti,Antigua and Barbuda,2.0,2.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1281.5004373875954,1262.7300941195977,8.0,14.0,8.0,15.0
2014-11-12,Netherlands,Mexico,2.0,3.0,Friendly,Amsterdam,Netherlands,False,1498.3033438855098,1538.95021734451,14.0,10.0,10.0,6.0
2014-11-12,Norway,Estonia,0.0,1.0,Friendly,Oslo,Norway,False,1379.6309220214719,1303.6326986484953,10.0,15.0,6.0,9.0
2014-11-12,Turkey,Brazil,0.0,4.0,Friendly,Istanbul,Turkey,False,1401.0858516886233,1650.3690650470637,18.0,13.0,18.0,14.0
2014-11-13,Saudi Arabia,Qatar,1.0,1.0,Gulf Cup,Riyadh,Saudi Arabia,False,1330.662743109713,1451.2456552416554,8.0,15.0,16.0,5.0
2014-11-13,Curaçao,Cuba,2.0,3.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1214.4998115465562,1305.3749924781719,11.0,15.0,10.0,19.0
2014-11-13,North Korea,Hong Kong,2.0,1.0,EAFF Championship,Taipei,Taiwan,True,1330.2653810102381,1256.8201707368978,12.0,13.0,5.0,24.0
2014-11-13,Morocco,Benin,6.0,1.0,Friendly,Agadir,Morocco,False,1361.3602858167158,1256.7150421745544,14.0,9.0,12.0,15.0
2014-11-13,Trinidad and Tobago,French Guiana,4.0,2.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1406.1716339285467,1262.3296723653843,18.0,9.0,17.0,8.0
2014-11-13,Uruguay,Costa Rica,3.0,3.0,Friendly,Montevideo,Uruguay,False,1534.852462405568,1505.299134934056,14.0,7.0,18.0,9.0
2014-11-13,Yemen,Bahrain,0.0,0.0,Gulf Cup,Riyadh,Saudi Arabia,True,1201.4864590413506,1378.7048154241763,6.0,18.0,5.0,3.0
2014-11-13,Singapore,Laos,2.0,0.0,Friendly,Yishun,Singapore,False,1208.2686876158323,1148.1562438843196,10.0,18.0,14.0,20.0
2014-11-14,Ivory Coast,Sierra Leone,5.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1376.350460305682,1301.083710297566,16.0,19.0,10.0,12.0
2014-11-14,Japan,Honduras,6.0,0.0,Friendly,Toyota,Japan,False,1439.6536514777767,1404.8122808156688,13.0,18.0,9.0,22.0
2014-11-14,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False,1313.1030351888314,1480.2435746511742,8.0,9.0,10.0,7.0
2014-11-14,China,New Zealand,1.0,1.0,Friendly,Nanchang,China,False,1409.1368825714337,1357.6340570591299,14.0,9.0,11.0,19.0
2014-11-14,France,Albania,1.0,1.0,Friendly,Rennes,France,False,1580.966417173763,1408.6002939470554,25.0,5.0,11.0,5.0
2014-11-14,Georgia,Poland,0.0,4.0,UEFA Euro qualification,Tbilisi,Georgia,False,1330.6135255851623,1472.571947957015,8.0,8.0,17.0,6.0
2014-11-14,Germany,Gibraltar,4.0,0.0,UEFA Euro qualification,Nuremberg,Germany,False,1582.9278833195558,1272.1754114102123,19.0,12.0,9.0,27.0
2014-11-14,Hungary,Finland,1.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,1392.2886304096414,1399.3296116889487,18.0,16.0,11.0,12.0
2014-11-14,Iraq,Kuwait,0.0,1.0,Gulf Cup,Riyadh,Saudi Arabia,True,1350.6540860694033,1342.7396768084334,9.0,8.0,13.0,14.0
2014-11-14,Greece,Faroe Islands,0.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,1410.8918942650196,1174.7905470030764,6.0,10.0,9.0,20.0
2014-11-14,Romania,Northern Ireland,2.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,1478.6756366608859,1351.0250561041048,14.0,7.0,11.0,13.0
2014-11-14,Paraguay,Peru,2.0,1.0,Friendly,Luque,Paraguay,False,1400.9829174761946,1450.024355970568,15.0,17.0,10.0,18.0
2014-11-14,Philippines,Cambodia,3.0,0.0,Friendly,Manila,Philippines,False,1250.934141615596,1038.3864822640353,22.0,10.0,7.0,29.0
2014-11-14,Portugal,Armenia,1.0,0.0,UEFA Euro qualification,Faro,Portugal,False,1503.1451303305573,1340.8297798753874,17.0,12.0,12.0,25.0
