date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-10-11,Republic of Ireland,Gibraltar,7.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1516.7225387678036,1397.8914130069752,14.0,12.0,21.0,21.0
2014-10-11,Malawi,Algeria,0.0,2.0,African Cup of Nations qualification,Blantyre,Malawi,False,1216.4189901475913,1544.9150256743494,9.0,14.0,18.0,10.0
2014-10-11,Uganda,Togo,0.0,1.0,African Cup of Nations qualification,Kampala,Uganda,False,1534.1227959663593,1236.6819342169576,10.0,7.0,10.0,17.0
2014-10-11,Sudan,Nigeria,1.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,1228.3680799768845,1592.7997073450188,10.0,15.0,10.0,13.0
2014-10-11,Scotland,Georgia,1.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,1424.8503251862257,1138.27273195461,12.0,10.0,6.0,13.0
2014-10-11,Congo,South Africa,0.0,2.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,1320.1401189235844,1548.1219612730376,12.0,11.0,14.0,10.0
2014-10-11,Poland,Germany,2.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,1476.5006132221256,2054.790407927402,13.0,7.0,28.0,10.0
2014-10-11,Northern Ireland,Faroe Islands,2.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,1130.770349423292,806.0648444596565,8.0,15.0,9.0,22.0
2014-10-11,Niger,Zambia,0.0,0.0,African Cup of Nations qualification,Niamey,Niger,False,1128.9066457687,1459.809969232886,10.0,19.0,20.0,14.0
2014-10-11,Mozambique,Cape Verde,2.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,1314.9885755777516,1390.8435153177688,13.0,7.0,14.0,12.0
2014-10-12,Austria,Montenegro,1.0,0.0,UEFA Euro qualification,Vienna,Austria,False,1390.1837629618483,1356.44615148132,13.0,10.0,12.0,14.0
2014-10-12,Barbados,French Guiana,0.0,2.0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,True,1221.7720279187806,1286.0158680525176,12.0,17.0,20.0,8.0
2014-10-12,Belarus,Slovakia,1.0,3.0,UEFA Euro qualification,Barysaw,Belarus,False,1271.272744711939,1417.9115998264178,16.0,11.0,13.0,6.0
2014-10-12,Timor-Leste,Brunei,4.0,2.0,AFF Championship qualification,Vientiane,Laos,True,924.2931685381837,1000.5960128781026,14.0,30.0,15.0,25.0
2014-10-12,Estonia,England,0.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,1162.838196699426,1745.3181105803208,9.0,8.0,16.0,6.0
2014-10-12,Guadeloupe,Curaçao,0.0,1.0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,False,1458.2923247301665,1089.1584223975133,38.0,15.0,10.0,19.0
2014-10-12,Haiti,Saint Kitts and Nevis,0.0,0.0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False,1353.2299643239269,1244.2978062930013,9.0,17.0,16.0,15.0
2014-10-12,Laos,Cambodia,3.0,2.0,AFF Championship qualification,Vientiane,Laos,False,982.9689232111737,836.1174066668317,12.0,22.0,4.0,35.0
2014-10-12,Ukraine,North Macedonia,1.0,0.0,UEFA Euro qualification,Lviv,Ukraine,False,1605.677354424339,1190.318463697863,18.0,5.0,8.0,20.0
2014-10-12,Lithuania,Slovenia,0.0,2.0,UEFA Euro qualification,Vilnius,Lithuania,False,1153.8038370842646,1340.1874646493302,10.0,7.0,8.0,8.0
2014-10-12,Mexico,Panama,1.0,0.0,Friendly,Querétaro,Mexico,False,1730.2126829892618,1521.6376428631952,13.0,6.0,13.0,18.0
2014-10-12,Pakistan,Palestine,0.0,2.0,Friendly,Lahore,Pakistan,False,995.5191381026315,1357.3213382755168,9.0,17.0,21.0,9.0
2014-10-12,Philippines,Papua New Guinea,5.0,0.0,Friendly,Manila,Philippines,False,1258.3598076432233,1239.8330516178717,14.0,8.0,30.0,13.0
2014-10-12,Russia,Moldova,1.0,1.0,UEFA Euro qualification,Moscow,Russia,False,1605.9533495730295,1050.1983304816479,17.0,5.0,11.0,12.0
2014-10-12,Saint Lucia,Dominican Republic,2.0,3.0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,True,1101.300373663689,1264.9785628950333,6.0,14.0,14.0,20.0
2014-10-12,Sweden,Liechtenstein,2.0,0.0,UEFA Euro qualification,Solna,Sweden,False,1597.4525669429631,806.5951196435657,11.0,12.0,2.0,26.0
2014-10-12,Tanzania,Benin,4.0,1.0,Friendly,Dar es Salaam,Tanzania,False,1255.4551094783433,1277.6129831357014,9.0,14.0,12.0,12.0
2014-10-12,Trinidad and Tobago,Antigua and Barbuda,1.0,0.0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,False,1432.0092505228374,1253.397152567398,17.0,11.0,9.0,17.0
2014-10-12,Luxembourg,Spain,0.0,4.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,856.7929235486241,1948.7064923325368,10.0,27.0,15.0,12.0
2014-10-13,Kazakhstan,Czech Republic,2.0,4.0,UEFA Euro qualification,Astana,Kazakhstan,False,1025.37803279352,1575.7581782181883,15.0,15.0,17.0,12.0
2014-10-13,Andorra,Israel,1.0,4.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,637.09720237769,1395.8093391980685,2.0,28.0,15.0,14.0
2014-10-13,Bosnia and Herzegovina,Belgium,1.0,1.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,1472.908022275175,1670.187688308854,11.0,11.0,22.0,4.0
2014-10-13,Croatia,Azerbaijan,6.0,0.0,UEFA Euro qualification,Osijek,Croatia,False,1655.0884519817782,1085.778748991012,18.0,9.0,8.0,12.0
2014-10-13,Iceland,Netherlands,2.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,1240.1252775646676,1936.3724914235618,12.0,9.0,19.0,9.0
2014-10-13,Jordan,Kuwait,1.0,1.0,Friendly,Amman,Jordan,False,1483.2549549012774,1472.0044563646736,11.0,11.0,11.0,17.0
2014-10-13,Malta,Italy,0.0,1.0,UEFA Euro qualification,Attard,Malta,False,831.9253383039164,1733.2528577602575,6.0,25.0,11.0,8.0
