scraped_date,match_date,match_link,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market,over_under_0_5_market,over_under_1_market,over_under_1_5_market,over_under_2_market,over_under_2_5_market,over_under_3_market,over_under_3_5_market,over_under_4_market,over_under_4_5_market,over_under_5_market,over_under_5_5_market,over_under_6_market,over_under_6_5_market,over_under_7_5_market,over_under_8_5_market
2026-07-06 17:13:36 UTC,2022-11-30 14:00:00 UTC,https://www.oddsportal.com/football/h2h/argentina-f9OppQjp/poland-2HzmcynI/#nVNDXqck,Poland,Argentina,World Cup 2022,0,2,"(0:0, 0:2)",Stadium 974,Doha,Qatar,"[{'1': '7.83', 'X': '4.60', '2': '1.46', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '8.20', 'X': '4.33', '2': '1.44', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '8.00', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.55', '2': '1.42', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '1.07', 'odds_under': '9.57', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.05', 'odds_under': '7.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.06', 'odds_under': '10.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.06', 'odds_under': '8.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.05', 'odds_under': '7.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.31', 'odds_under': '3.62', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.36', 'odds_under': '3.20', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.35', 'odds_under': '3.10', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.55', 'odds_under': '2.53', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '2.01', 'odds_under': '1.90', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.73', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.72', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.78', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'odds_over': '2.09', 'odds_under': '1.78', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.60', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '3.57', 'odds_under': '1.31', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.55', 'odds_under': '1.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '3.75', 'odds_under': '1.28', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '3.60', 'odds_under': '1.29', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '5.89', 'odds_under': '1.14', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '7.12', 'odds_under': '1.11', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '6.50', 'odds_under': '1.08', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '7.00', 'odds_under': '1.10', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '7.00', 'odds_under': '1.09', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '13.00', 'odds_under': '1.02', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '13.30', 'odds_under': '1.04', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '17.00', 'odds_under': '1.02', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '29.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '29.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '29.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '29.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]",[]
2026-07-06 17:13:37 UTC,2022-11-29 14:00:00 UTC,https://www.oddsportal.com/football/h2h/england-j9N9ZNFA/wales-YcUP0Nqp/#rytnS5cE,Wales,England,World Cup 2022,0,3,"(0:0, 0:3)",Wembley Stadium,London,England,"[{'1': '10.00', 'X': '4.44', '2': '1.42', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.40', '2': '1.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.20', '2': '1.44', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '8.00', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '8.21', 'X': '4.54', '2': '1.43', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '1.06', 'odds_under': '9.68', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.04', 'odds_under': '8.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.07', 'odds_under': '9.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.06', 'odds_under': '8.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.07', 'odds_under': '8.65', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.30', 'odds_under': '3.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.30', 'odds_under': '3.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.40', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.20', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.52', 'odds_under': '2.61', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.99', 'odds_under': '1.91', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.06', 'odds_under': '1.84', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.78', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'odds_over': '2.04', 'odds_under': '1.82', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.73', 'odds_under': '1.46', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.45', 'odds_under': '1.60', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '3.54', 'odds_under': '1.32', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.40', 'odds_under': '1.29', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '3.75', 'odds_under': '1.28', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '3.40', 'odds_under': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '6.35', 'odds_under': '1.12', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '7.05', 'odds_under': '1.11', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '6.50', 'odds_under': '1.08', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '7.00', 'odds_under': '1.10', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '6.50', 'odds_under': '1.10', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '12.50', 'odds_under': '1.03', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '13.20', 'odds_under': '1.04', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '15.00', 'odds_under': '1.03', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '10.00', 'odds_under': '1.04', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '29.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '29.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '29.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '29.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]",[]
2026-07-06 17:13:37 UTC,2022-11-26 05:00:00 UTC,https://www.oddsportal.com/football/h2h/australia-xSrf6qMM/tunisia-QqZVYk95/#bVO50n0F,Tunisia,Australia,World Cup 2022,0,1,"(0:1, 0:0)",Al Janoub Stadium,Al Wakrah,Qatar,"[{'1': '2.18', 'X': '3.35', '2': '3.65', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.40', '2': '3.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.30', '2': '3.60', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.20', 'X': '3.20', '2': '3.40', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.17', 'X': '3.24', '2': '3.45', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '1.08', 'odds_under': '8.51', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.06', 'odds_under': '7.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.08', 'odds_under': '8.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.09', 'odds_under': '7.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.10', 'odds_under': '7.18', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.38', 'odds_under': '3.19', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.40', 'odds_under': '2.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.40', 'odds_under': '3.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.43', 'odds_under': '2.80', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.73', 'odds_under': '2.23', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.10', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.08', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.23', 'odds_under': '1.69', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.57', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.66', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.62', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'odds_over': '2.29', 'odds_under': '1.58', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '3.18', 'odds_under': '1.36', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '4.22', 'odds_under': '1.24', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '4.25', 'odds_under': '1.18', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '4.33', 'odds_under': '1.22', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '4.20', 'odds_under': '1.22', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '7.92', 'odds_under': '1.08', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '8.74', 'odds_under': '1.08', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '7.75', 'odds_under': '1.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '9.00', 'odds_under': '1.07', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '8.50', 'odds_under': '1.06', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '16.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '15.40', 'odds_under': '1.03', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '19.00', 'odds_under': '1.02', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]",[],[]
2026-07-06 17:17:20 UTC,2022-11-25 11:00:00 UTC,https://www.oddsportal.com/football/h2h/ecuador-8tbm8Tri/netherlands-WYintcWb/#Qaq9ipXN,Netherlands,Ecuador,World Cup 2022,1,1,"(1:0, 0:1)",Philips Stadion,Eindhoven,Netherlands,"[{'1': '1.82', 'X': '3.45', '2': '5.23', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.40', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.30', '2': '4.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.80', 'X': '3.40', '2': '4.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.43', '2': '4.60', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '1.10', 'odds_under': '7.45', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.06', 'odds_under': '7.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.10', 'odds_under': '7.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.09', 'odds_under': '7.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.11', 'odds_under': '6.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.43', 'odds_under': '2.93', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.36', 'odds_under': '2.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.44', 'odds_under': '2.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.43', 'odds_under': '2.80', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.75', 'odds_under': '2.20', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '2.08', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.76', 'odds_under': '2.07', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.33', 'odds_under': '1.63', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.57', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.60', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'odds_over': '2.19', 'odds_under': '1.69', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '3.43', 'odds_under': '1.32', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '4.53', 'odds_under': '1.22', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '4.00', 'odds_under': '1.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '4.50', 'odds_under': '1.20', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '4.20', 'odds_under': '1.22', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '7.10', 'odds_under': '1.06', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '9.43', 'odds_under': '1.07', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '7.75', 'odds_under': '1.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '10.00', 'odds_under': '1.06', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '8.50', 'odds_under': '1.06', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '15.00', 'odds_under': '1.02', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '16.70', 'odds_under': '1.02', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '21.00', 'odds_under': '1.01', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '51.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]",[]
2026-07-06 17:17:25 UTC,2022-12-05 14:00:00 UTC,https://www.oddsportal.com/football/h2h/brazil-I9l9aqLq/south-korea-K6Gs7P6G/#A7cQ5yBg,Brazil,South Korea,World Cup 2022,4,1,"(4:0, 0:1)",Seoul World Cup Stadium,Seoul,South Korea,"[{'1': '1.22', 'X': '7.10', '2': '14.20', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.75', '2': '12.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.00', '2': '13.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.23', 'X': '6.52', '2': '13.94', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '1.03', 'odds_under': '14.10', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.02', 'odds_under': '10.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.03', 'odds_under': '15.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.03', 'odds_under': '11.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '-', 'odds_under': '11.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.21', 'odds_under': '4.71', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.20', 'odds_under': '4.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.22', 'odds_under': '4.33', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.20', 'odds_under': '4.33', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '1.29', 'odds_under': '3.65', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '1.61', 'odds_under': '2.39', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.67', 'odds_under': '2.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.66', 'odds_under': '2.20', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.20', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'odds_over': '1.73', 'odds_under': '2.16', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.12', 'odds_under': '1.81', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.74', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]","[{'odds_over': '2.65', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.75', 'odds_under': '1.44', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.45', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '3.70', 'odds_under': '1.28', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '5.01', 'odds_under': '1.19', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '4.90', 'odds_under': '1.14', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '5.00', 'odds_under': '1.16', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '4.75', 'odds_under': '1.18', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '8.55', 'odds_under': '1.07', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]","[{'odds_over': '9.25', 'odds_under': '1.07', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '9.00', 'odds_under': '1.03', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '10.00', 'odds_under': '1.06', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'odds_over': '8.50', 'odds_under': '1.06', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]","[{'odds_over': '15.10', 'odds_under': '1.03', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '19.00', 'odds_under': '1.02', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '15.10', 'odds_under': '1.03', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '19.00', 'odds_under': '1.02', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]","[{'odds_over': '34.00', 'odds_under': '1.01', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '41.00', 'odds_under': '-', 'bookmaker_name': 'bet365', 'period': 'FullTime'}]",[]
