series,event_ticker,match,kickoff_utc,snapshot_utc,market_ticker,outcome,price_2h_before,implied_prob,decimal_odds,yes_bid,yes_ask,result,market_status,volume_at_snapshot
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA0BEL0,Reg Time: Draw 0-0,0.01,0.01,100.0,0.0,0.01,no,finalized,70531.73
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA0BEL1,Reg Time: Belgium wins 1-0,0.01,0.01,100.0,0.0,0.01,no,finalized,369992.12
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA0BEL2,Reg Time: Belgium wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,458330.27
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA0BEL3,Reg Time: Belgium wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,316167.64
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA0BEL4,Reg Time: Belgium wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,224294.20
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL0,Reg Time: USA wins 1-0,0.01,0.01,100.0,0.0,0.01,no,finalized,142907.27
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL1,Reg Time: Draw 1-1,0.01,0.01,100.0,0.0,0.01,no,finalized,313855.09
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL2,Reg Time: Belgium wins 2-1,0.16,0.16,6.25,0.15,0.16,no,finalized,933428.56
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL3,Reg Time: Belgium wins 3-1,0.18,0.18,5.556,0.17,0.18,no,finalized,599344.60
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL4,Reg Time: Belgium wins 4-1,0.07,0.07,14.286,0.06,0.07,yes,finalized,354739.88
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA1BEL5,Reg Time: Belgium wins 5-1,0.02,0.02,50.0,0.01,0.02,no,finalized,317922.24
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL0,Reg Time: USA wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,95452.63
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL1,Reg Time: USA wins 2-1,0.01,0.01,100.0,0.0,0.01,no,finalized,630666.37
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL2,Reg Time: Draw 2-2,0.16,0.16,6.25,0.15,0.16,no,finalized,392866.65
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL3,Reg Time: Belgium wins 3-2,0.16,0.16,6.25,0.15,0.16,no,finalized,735951.99
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL4,Reg Time: Belgium wins 4-2,0.07,0.07,14.286,0.06,0.07,no,finalized,938381.88
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA2BEL5,Reg Time: Belgium wins 5-2,0.02,0.02,50.0,0.01,0.02,no,finalized,400114.05
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA3BEL0,Reg Time: USA wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,52581.47
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA3BEL1,Reg Time: USA wins 3-1,0.01,0.01,100.0,0.0,0.01,no,finalized,260483.69
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA3BEL2,Reg Time: USA wins 3-2,0.08,0.08,12.5,0.07,0.08,no,finalized,957568.30
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA3BEL3,Reg Time: Draw 3-3,0.07,0.07,14.286,0.06,0.07,no,finalized,301136.92
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA3BEL4,Reg Time: Belgium wins 4-3,0.03,0.03,33.333,0.02,0.03,no,finalized,573772.22
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA4BEL0,Reg Time: USA wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,2637.05
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA4BEL1,Reg Time: USA wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,15406.90
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA4BEL2,Reg Time: USA wins 4-2,0.02,0.02,50.0,0.01,0.02,no,finalized,384633.28
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA4BEL3,Reg Time: USA wins 4-3,0.02,0.02,50.0,0.01,0.02,no,finalized,496649.85
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA4BEL4,Reg Time: Draw 4-4,0.01,0.01,100.0,0.0,0.01,no,finalized,171120.26
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA5BEL0,Reg Time: USA wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,141.51
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA5BEL1,Reg Time: USA wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,1804.90
KXWCSCORE,KXWCSCORE-26JUL06USABEL,USA vs Belgium: Regulation Time Correct Score,2026-07-07T03:00:00+00:00,2026-07-07T01:00:00+00:00,KXWCSCORE-26JUL06USABEL-USA5BEL2,Reg Time: USA wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,38070.17
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP0,Reg Time: Draw 0-0,0.18,0.18,5.556,0.17,0.18,no,finalized,416355.07
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP1,Reg Time: Spain wins 1-0,0.17,0.17,5.882,0.16,0.17,yes,finalized,323901.94
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP2,Reg Time: Spain wins 2-0,0.1,0.1,10.0,0.09,0.1,no,finalized,160441.23
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP3,Reg Time: Spain wins 3-0,0.03,0.03,33.333,0.02,0.03,no,finalized,92881.76
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP4,Reg Time: Spain wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,118318.05
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR0ESP5,Reg Time: Spain wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,1403.78
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP0,Reg Time: Portugal wins 1-0,0.12,0.12,8.333,0.11,0.12,no,finalized,265210.53
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP1,Reg Time: Draw 1-1,0.16,0.16,6.25,0.16,0.17,no,finalized,171068.80
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP2,Reg Time: Spain wins 2-1,0.09,0.09,11.111,0.08,0.09,no,finalized,366324.89
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP3,Reg Time: Spain wins 3-1,0.03,0.03,33.333,0.02,0.03,no,finalized,113809.95
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP4,Reg Time: Spain wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,13981.96
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR1ESP5,Reg Time: Spain wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,2091.32
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP0,Reg Time: Portugal wins 2-0,0.04,0.04,25.0,0.03,0.04,no,finalized,146478.48
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP1,Reg Time: Portugal wins 2-1,0.06,0.06,16.667,0.05,0.06,no,finalized,283237.18
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP2,Reg Time: Draw 2-2,0.04,0.04,25.0,0.03,0.04,no,finalized,262167.71
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP3,Reg Time: Spain wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,208710.41
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP4,Reg Time: Spain wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,34587.10
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR2ESP5,Reg Time: Spain wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,4043.66
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR3ESP0,Reg Time: Portugal wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,105402.13
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR3ESP1,Reg Time: Portugal wins 3-1,0.01,0.01,100.0,0.0,0.01,no,finalized,133156.68
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR3ESP2,Reg Time: Portugal wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,296057.27
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR3ESP3,Reg Time: Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,87091.31
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR3ESP4,Reg Time: Spain wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,36121.72
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR4ESP0,Reg Time: Portugal wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,1215.19
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR4ESP1,Reg Time: Portugal wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,7548.28
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR4ESP2,Reg Time: Portugal wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,18221.73
KXWCSCORE,KXWCSCORE-26JUL06PORESP,Portugal vs Spain: Regulation Time Correct Score,2026-07-06T22:00:00+00:00,2026-07-06T20:00:00+00:00,KXWCSCORE-26JUL06PORESP-POR4ESP3,Reg Time: Portugal wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,23756.09
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX0ENG0,Reg Time: Draw 0-0,0.11,0.11,9.091,0.1,0.11,no,finalized,159494.14
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX0ENG1,Reg Time: England wins 1-0,0.13,0.13,7.692,0.12,0.13,no,finalized,118089.21
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX0ENG2,Reg Time: England wins 2-0,0.08,0.08,12.5,0.07,0.08,no,finalized,93734.66
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX0ENG3,Reg Time: England wins 3-0,0.03,0.03,33.333,0.02,0.03,no,finalized,84115.39
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX0ENG4,Reg Time: England wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,21679.72
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG0,Reg Time: Mexico wins 1-0,0.11,0.11,9.091,0.1,0.11,no,finalized,281392.67
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG1,Reg Time: Draw 1-1,0.16,0.16,6.25,0.15,0.16,no,finalized,192831.52
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG2,Reg Time: England wins 2-1,0.09,0.09,11.111,0.08,0.09,no,finalized,460965.19
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG3,Reg Time: England wins 3-1,0.04,0.04,25.0,0.03,0.04,no,finalized,428539.21
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG4,Reg Time: England wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,30959.49
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX1ENG5,Reg Time: England wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,5867.14
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG0,Reg Time: Mexico wins 2-0,0.07,0.07,14.286,0.06,0.07,no,finalized,319115.63
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG1,Reg Time: Mexico wins 2-1,0.12,0.12,8.333,0.11,0.12,no,finalized,759133.55
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG2,Reg Time: Draw 2-2,0.05,0.05,20.0,0.04,0.05,no,finalized,260745.49
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG3,Reg Time: England wins 3-2,0.02,0.02,50.0,0.01,0.02,yes,finalized,264145.32
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG4,Reg Time: England wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,109198.33
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG0,Reg Time: Mexico wins 3-0,0.02,0.02,50.0,0.01,0.02,no,finalized,176377.43
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG1,Reg Time: Mexico wins 3-1,0.04,0.04,25.0,0.03,0.04,no,finalized,217384.24
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG2,Reg Time: Mexico wins 3-2,0.03,0.03,33.333,0.02,0.03,no,finalized,439007.96
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG3,Reg Time: Draw 3-3,0.02,0.02,50.0,0.0,0.02,no,finalized,226903.24
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX4ENG0,Reg Time: Mexico wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,29397.20
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX4ENG1,Reg Time: Mexico wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,42431.59
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX4ENG2,Reg Time: Mexico wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,112447.64
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX4ENG3,Reg Time: Mexico wins 4-3,,,,,,no,finalized,
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG4,Reg Time: England wins 4-3,,,,,,no,finalized,
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX2ENG5,Reg Time: England wins 5-2,,,,,,no,finalized,
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX5ENG3,Reg Time: Mexico wins 5-3,,,,,,no,finalized,
KXWCSCORE,KXWCSCORE-26JUL05MEXENG,Mexico vs England: Regulation Time Correct Score,2026-07-06T03:00:00+00:00,2026-07-06T01:00:00+00:00,KXWCSCORE-26JUL05MEXENG-MEX3ENG5,Reg Time: England wins 5-3,,,,,,no,finalized,
KXWCSCORE,KXWCSCORE-26JUL05BRANOR,Brazil vs Norway: Regulation Time Correct Score,2026-07-05T23:00:00+00:00,2026-07-05T21:00:00+00:00,KXWCSCORE-26JUL05BRANOR-BRA0NOR0,Reg Time: Draw 0-0,0.16,0.16,6.25,0.15,0.16,no,finalized,520497.29
KXWCSCORE,KXWCSCORE-26JUL05BRANOR,Brazil vs Norway: Regulation Time Correct Score,2026-07-05T23:00:00+00:00,2026-07-05T21:00:00+00:00,KXWCSCORE-26JUL05BRANOR-BRA0NOR1,Reg Time: Norway wins 1-0,0.1,0.1,10.0,0.09,0.1,no,finalized,372638.75
KXWCSCORE,KXWCSCORE-26JUL05BRANOR,Brazil vs Norway: Regulation Time Correct Score,2026-07-05T23:00:00+00:00,2026-07-05T21:00:00+00:00,KXWCSCORE-26JUL05BRANOR-BRA0NOR2,Reg Time: Norway wins 2-0,0.03,0.03,33.333,0.02,0.03,no,finalized,174715.78
